gene,pt214_mTEC.hi_new_Aligned.out.bam,pt214_mTEC.lo_new_Aligned.out.bam,pt221_mTEC.hi_new_Aligned.out.bam,pt221_mTEC.lo_new_Aligned.out.bam,pt226_mTEC.hi_new_Aligned.out.bam,pt226_mTEC.lo_new_Aligned.out.bam
ENSG00000226792.7,49,0,27,15,18,6
ENSG00000226794.1,0,0,1,0,0,0
ENSG00000226797.2,4,0,4,9,1,5
ENSG00000226798.1,33,0,9,6,29,1
ENSG00000226800.5,802,765,637,549,701,461
ENSG00000226801.2,11,20,6,0,2,9
ENSG00000226802.1,0,0,0,0,0,0
ENSG00000226803.9,1365,1118,682,515,607,499
ENSG00000226804.4,0,0,0,0,0,0
ENSG00000226806.1,223,369,58,131,45,74
ENSG00000226807.6,994,514,627,428,656,470
ENSG00000226808.3,35,0,3,6,7,4
ENSG00000226810.3,10,0,0,0,2,0
ENSG00000226812.2,2,0,3,0,0,0
ENSG00000226813.3,0,0,0,0,0,0
ENSG00000226814.2,1,0,0,0,0,0
ENSG00000226816.3,417,309,201,111,124,127
ENSG00000226818.1,0,0,0,0,0,2
ENSG00000226819.1,50,208,12,23,19,53
ENSG00000226820.2,0,0,0,0,0,0
ENSG00000226822.3,0,0,0,0,1,1
ENSG00000226823.1,119,210,17,91,22,65
ENSG00000226824.7,180,201,84,98,119,139
ENSG00000226825.2,5,15,7,1,8,4
ENSG00000226827.1,4,0,1,2,0,7
ENSG00000226828.2,68,0,32,4,42,12
ENSG00000226829.2,0,0,0,1,4,0
ENSG00000226831.1,5,0,0,1,1,0
ENSG00000226833.6,261,314,72,62,43,79
ENSG00000226835.3,99,101,17,49,29,67
ENSG00000226836.5,0,0,0,0,0,0
ENSG00000226837.2,0,0,0,0,0,0
ENSG00000226838.1,9,13,4,2,0,5
ENSG00000226839.1,0,0,0,0,0,0
ENSG00000226840.1,12,2,3,6,4,7
ENSG00000226842.1,27,59,6,5,6,6
ENSG00000226843.1,0,0,1,0,0,0
ENSG00000226845.1,4,0,0,2,0,0
ENSG00000226846.2,4,0,1,0,3,0
ENSG00000226847.1,0,0,0,0,0,0
ENSG00000226849.1,944,1472,877,1111,679,1056
ENSG00000226851.1,63,76,15,18,8,18
ENSG00000226853.3,74,123,21,38,34,56
ENSG00000226854.1,0,0,0,0,1,0
ENSG00000226855.1,7,2,0,4,8,15
ENSG00000226856.7,32,0,7,5,5,2
ENSG00000226857.1,0,3,0,0,1,0
ENSG00000226859.1,18,0,2,0,6,1
ENSG00000226860.1,0,0,0,0,0,0
ENSG00000226861.1,2,0,0,0,0,0
ENSG00000226862.1,52,97,20,52,39,100
ENSG00000226863.1,0,0,2,0,0,0
ENSG00000226864.2,184,207,73,112,95,171
ENSG00000226867.1,0,0,0,0,0,0
ENSG00000226868.1,0,0,0,0,4,0
ENSG00000226869.6,9,12,0,1,5,0
ENSG00000226870.2,22,0,0,5,11,0
ENSG00000226871.1,97,29,1,0,2,1
ENSG00000226872.2,7,4,5,10,7,5
ENSG00000226873.1,0,0,0,0,0,0
ENSG00000226874.1,57,49,13,19,12,24
ENSG00000226875.1,0,0,0,0,1,1
ENSG00000226876.3,27,0,2,1,4,3
ENSG00000226877.9,164,209,65,101,49,80
ENSG00000226878.2,0,0,0,0,0,1
ENSG00000226881.5,1,0,4,1,1,8
ENSG00000226883.1,27,18,6,7,11,12
ENSG00000226884.1,0,0,0,0,0,0
ENSG00000226885.1,3,0,0,0,0,0
ENSG00000226886.1,0,0,0,0,0,0
ENSG00000226887.8,125,215,50,29,51,45
ENSG00000226888.2,0,0,0,0,0,0
ENSG00000226889.3,34,67,14,16,14,32
ENSG00000226890.1,125,176,78,85,51,92
ENSG00000226891.9,217,312,28,57,31,109
ENSG00000226899.1,0,0,0,0,8,4
ENSG00000226900.2,7,9,7,1,3,1
ENSG00000226902.1,0,0,0,0,0,0
ENSG00000226903.2,0,1,0,0,0,0
ENSG00000226904.1,1,26,5,3,5,8
ENSG00000226905.1,0,0,0,0,0,0
ENSG00000226906.1,0,0,0,0,0,0
ENSG00000226908.1,0,0,0,0,0,5
ENSG00000226912.1,2,0,0,4,0,7
ENSG00000226913.2,18,23,10,18,5,10
ENSG00000226915.1,0,0,0,0,0,0
ENSG00000226917.6,39,0,47,7,34,6
ENSG00000226918.1,0,0,5,0,0,0
ENSG00000226919.4,28,0,13,2,5,3
ENSG00000226920.1,43,41,16,30,14,23
ENSG00000226921.7,32,22,10,2,13,17
ENSG00000226925.1,773,339,172,149,160,191
ENSG00000226926.7,34,0,8,4,7,7
ENSG00000226927.1,0,0,0,0,0,0
ENSG00000226928.1,2,0,0,0,0,0
ENSG00000226929.3,0,0,0,0,0,0
ENSG00000226930.1,0,0,0,0,0,0
ENSG00000226933.1,0,0,0,0,3,0
ENSG00000226935.6,1,0,2,2,1,2
ENSG00000226937.9,785,1014,375,558,298,459
ENSG00000226938.1,0,0,0,0,0,0
ENSG00000226939.1,0,0,0,0,0,0
ENSG00000226941.8,0,0,0,0,0,0
ENSG00000226942.2,42,51,13,22,25,32
ENSG00000226943.3,22,13,15,4,10,0
ENSG00000226944.1,39,14,41,32,28,34
ENSG00000226945.1,1,1,0,1,1,0
ENSG00000226946.1,0,0,0,0,0,0
ENSG00000226947.1,12,0,5,0,2,0
ENSG00000226948.2,27,0,7,5,10,1
ENSG00000226949.1,0,0,0,0,5,0
ENSG00000226950.7,969,1611,594,1003,558,715
ENSG00000226952.1,1,6,0,0,1,0
ENSG00000226953.8,11,35,17,11,14,13
ENSG00000226954.1,152,26,31,9,52,0
ENSG00000226955.1,0,0,0,0,2,0
ENSG00000226956.1,0,0,1,0,2,0
ENSG00000226957.1,11,21,21,16,17,10
ENSG00000226960.1,0,0,0,0,1,2
ENSG00000226961.3,0,0,1,0,5,0
ENSG00000226962.1,0,0,0,0,0,0
ENSG00000226963.1,214,268,88,116,58,92
ENSG00000226964.1,73,111,41,46,8,35
ENSG00000226965.2,26,14,5,2,8,0
ENSG00000226967.1,0,0,4,0,1,0
ENSG00000226968.1,0,0,0,0,0,0
ENSG00000226969.1,2,0,0,5,0,1
ENSG00000226970.2,14,7,3,5,4,7
ENSG00000226971.1,0,1,0,1,5,8
ENSG00000226972.2,0,0,0,0,0,0
ENSG00000226973.1,9,0,2,0,2,0
ENSG00000226976.3,124,81,31,17,35,15
ENSG00000226977.1,9,7,5,11,4,5
ENSG00000226978.1,3,5,0,0,1,0
ENSG00000226979.8,971,255,312,74,339,90
ENSG00000226981.2,6,0,4,1,5,5
ENSG00000226982.4,2,4,10,10,1,7
ENSG00000226983.3,9,0,0,0,6,0
ENSG00000226984.1,0,0,0,1,0,0
ENSG00000226985.7,104,100,185,197,57,78
ENSG00000226986.4,16,0,1,0,4,1
ENSG00000226987.1,15,32,2,8,1,10
ENSG00000226989.1,10,0,0,3,1,6
ENSG00000226990.1,0,0,0,0,0,0
ENSG00000226991.2,16,0,0,0,0,0
ENSG00000226992.1,0,0,0,0,1,0
ENSG00000226994.9,0,4,1,0,1,0
ENSG00000226995.9,21,10,9,2,8,6
ENSG00000226996.5,4,0,1,0,0,0
ENSG00000226998.1,0,0,0,0,0,0
ENSG00000226999.1,1,0,0,0,2,0
ENSG00000227000.2,0,0,0,0,6,0
ENSG00000227001.3,117,76,36,38,36,33
ENSG00000227002.2,0,0,0,0,0,0
ENSG00000227004.2,0,0,0,0,0,0
ENSG00000227006.2,227,172,39,93,36,85
ENSG00000227007.1,0,0,0,0,0,0
ENSG00000227008.2,107,69,77,71,115,131
ENSG00000227009.1,55,26,25,2,20,6
ENSG00000227011.4,0,0,0,1,1,0
ENSG00000227012.3,69,0,25,0,49,0
ENSG00000227013.3,7,0,4,0,6,1
ENSG00000227014.6,240,292,69,91,76,105
ENSG00000227015.1,0,0,0,0,0,0
ENSG00000227016.3,0,0,0,0,0,0
ENSG00000227017.1,30,15,4,1,1,2
ENSG00000227018.1,71,92,0,3,0,2
ENSG00000227019.2,2,0,1,0,1,0
ENSG00000227021.1,0,0,0,3,0,4
ENSG00000227023.1,6,0,0,0,0,0
ENSG00000227028.6,259,71,80,81,62,38
ENSG00000227029.1,0,0,0,0,0,0
ENSG00000227032.1,2,0,2,2,3,0
ENSG00000227033.1,161,119,72,63,61,55
ENSG00000227034.1,1,0,1,0,1,0
ENSG00000227035.1,0,0,0,0,0,0
ENSG00000227036.8,3981,3308,3450,2537,2635,2677
ENSG00000227038.3,38,33,21,16,21,8
ENSG00000227039.6,777,359,582,243,416,308
ENSG00000227040.4,0,0,1,1,0,0
ENSG00000227042.1,21,18,7,0,1,7
ENSG00000227043.3,0,0,0,0,3,0
ENSG00000227045.1,6,16,0,3,0,5
ENSG00000227047.1,0,0,0,0,0,0
ENSG00000227048.2,4,2,0,4,2,3
ENSG00000227050.1,95,18,47,36,94,13
ENSG00000227051.6,3645,3757,1884,3435,1652,2392
ENSG00000227053.1,71,18,97,30,52,20
ENSG00000227054.1,0,0,0,2,2,1
ENSG00000227055.1,48,34,15,1,11,6
ENSG00000227056.2,25,7,2,5,11,11
ENSG00000227057.10,4338,5349,2463,2701,2686,2913
ENSG00000227058.1,0,0,0,0,0,0
ENSG00000227059.7,9,0,3,0,0,0
ENSG00000227060.7,11,38,0,4,7,2
ENSG00000227061.2,10,0,5,20,5,0
ENSG00000227062.2,0,0,0,0,0,0
ENSG00000227063.5,10781,11882,31,28,20,34
ENSG00000227064.1,2,15,0,0,0,0
ENSG00000227066.2,176,0,72,2,266,1
ENSG00000227067.3,18,23,14,12,3,8
ENSG00000227068.1,2,0,2,0,1,0
ENSG00000227069.1,5,0,2,1,2,0
ENSG00000227070.1,43,12,8,6,17,6
ENSG00000227071.1,5,0,4,3,1,0
ENSG00000227072.1,4,4,3,0,0,0
ENSG00000227073.1,6,6,3,1,1,0
ENSG00000227075.1,0,0,2,0,2,0
ENSG00000227076.1,26,0,7,0,6,1
ENSG00000227077.3,5,0,14,7,35,1
ENSG00000227078.1,0,5,1,2,1,3
ENSG00000227080.2,28,21,7,19,6,1
ENSG00000227081.5,108,69,116,116,97,98
ENSG00000227082.3,61,114,22,36,13,23
ENSG00000227083.1,6,13,0,8,3,6
ENSG00000227087.4,0,0,0,0,0,0
ENSG00000227088.2,2,0,0,0,0,0
ENSG00000227089.2,0,0,0,0,0,2
ENSG00000227090.1,0,0,2,0,0,0
ENSG00000227091.2,7,0,3,0,1,0
ENSG00000227094.1,13,0,6,1,1,0
ENSG00000227096.1,0,0,1,0,0,0
ENSG00000227097.5,2128,2539,1353,1088,2537,2158
ENSG00000227098.2,23,0,6,0,3,0
ENSG00000227101.2,6,13,0,0,1,0
ENSG00000227102.2,0,0,0,0,0,0
ENSG00000227104.3,0,0,0,0,2,0
ENSG00000227105.1,11,0,1,3,3,0
ENSG00000227107.1,111,117,61,35,71,49
ENSG00000227108.1,0,0,0,0,0,0
ENSG00000227109.1,0,0,0,2,0,4
ENSG00000227110.7,63,15,41,13,34,6
ENSG00000227113.2,48,42,7,19,7,9
ENSG00000227115.8,215,16,248,26,128,13
ENSG00000227117.6,193,202,71,84,82,73
ENSG00000227118.3,1,0,0,1,1,1
ENSG00000227120.1,2,0,0,0,0,0
ENSG00000227121.2,56,4,13,4,3,4
ENSG00000227123.1,13,10,4,6,0,3
ENSG00000227124.11,2346,2313,906,885,757,871
ENSG00000227125.1,0,0,1,0,0,0
ENSG00000227128.5,71,0,61,0,82,1
ENSG00000227131.1,0,0,1,0,5,0
ENSG00000227133.1,8,39,3,9,10,5
ENSG00000227134.1,8,0,0,0,0,0
ENSG00000227138.1,0,0,0,0,0,0
ENSG00000227139.1,5,0,0,0,0,0
ENSG00000227140.3,0,0,0,0,0,0
ENSG00000227141.2,54,35,17,28,15,12
ENSG00000227143.1,4,0,0,0,0,0
ENSG00000227145.2,171,45,73,159,58,49
ENSG00000227148.1,0,0,0,0,0,0
ENSG00000227149.1,0,0,0,0,0,0
ENSG00000227150.1,0,0,0,0,1,0
ENSG00000227151.4,0,0,0,0,0,0
ENSG00000227152.6,0,0,0,0,0,0
ENSG00000227154.4,44,43,31,11,19,13
ENSG00000227155.7,336,488,33,96,57,226
ENSG00000227157.2,1,0,0,0,4,0
ENSG00000227158.1,0,13,6,2,9,1
ENSG00000227159.8,0,6,1,29,0,2
ENSG00000227159.8_PAR_Y,0,6,1,0,0,2
ENSG00000227160.3,15,0,0,2,4,0
ENSG00000227161.1,13,4,5,1,3,12
ENSG00000227163.2,0,0,0,0,0,0
ENSG00000227165.9,183,169,71,81,74,72
ENSG00000227166.1,0,0,0,2,0,4
ENSG00000227167.1,3,0,0,0,1,0
ENSG00000227169.2,0,0,0,0,0,0
ENSG00000227170.1,18,0,0,2,2,7
ENSG00000227172.2,1,9,1,1,0,0
ENSG00000227173.1,0,0,0,0,0,0
ENSG00000227175.1,7,11,7,8,5,5
ENSG00000227176.1,53,53,21,43,15,46
ENSG00000227177.1,0,0,0,0,0,4
ENSG00000227179.6,22,0,9,0,5,0
ENSG00000227180.1,0,0,0,0,0,0
ENSG00000227181.1,0,0,0,0,0,0
ENSG00000227182.1,0,0,0,0,0,0
ENSG00000227183.3,6,11,5,7,2,0
ENSG00000227186.1,3,2,0,1,0,0
ENSG00000227187.1,1,0,0,0,0,5
ENSG00000227188.1,84,15,17,10,15,2
ENSG00000227189.2,7,30,7,10,9,41
ENSG00000227191.8,199,107,29,45,94,52
ENSG00000227192.1,19,28,5,21,11,17
ENSG00000227193.2,33,38,14,5,3,4
ENSG00000227195.11,19,7,3,3,6,5
ENSG00000227196.1,0,0,0,0,0,0
ENSG00000227197.1,8,10,1,3,4,6
ENSG00000227198.1,364,395,241,174,220,156
ENSG00000227199.1,348,353,264,304,211,196
ENSG00000227200.1,28,10,8,1,4,1
ENSG00000227201.2,34,50,27,39,19,25
ENSG00000227203.3,9,1,4,7,1,2
ENSG00000227204.1,0,0,0,0,0,0
ENSG00000227205.4,0,0,0,0,0,0
ENSG00000227206.1,0,0,0,0,0,0
ENSG00000227207.2,0,0,0,0,0,0
ENSG00000227209.1,0,0,0,0,0,0
ENSG00000227210.2,76,33,64,55,25,48
ENSG00000227211.2,0,9,0,0,0,0
ENSG00000227212.3,102,123,45,61,33,55
ENSG00000227213.1,4,0,1,0,0,0
ENSG00000227214.2,61,184,9,42,14,33
ENSG00000227215.1,22,29,4,6,12,2
ENSG00000227217.1,12,0,3,0,10,0
ENSG00000227218.7,307,227,337,275,239,187
ENSG00000227220.1,855,1894,263,1499,275,1547
ENSG00000227224.1,0,0,0,0,0,0
ENSG00000227225.1,3,0,0,0,0,2
ENSG00000227227.1,1706,1098,519,364,505,521
ENSG00000227230.1,304,227,96,107,86,104
ENSG00000227232.5,538,885,401,528,242,412
ENSG00000227233.1,1,4,0,0,1,0
ENSG00000227234.2,9,0,3,2,0,0
ENSG00000227236.2,2,0,0,3,1,2
ENSG00000227237.1,53,84,0,6,13,18
ENSG00000227238.1,3,0,0,2,0,0
ENSG00000227240.2,7,0,0,1,3,1
ENSG00000227241.1,0,0,0,0,0,0
ENSG00000227242.4,11,0,4,0,3,0
ENSG00000227243.3,11,0,7,0,3,1
ENSG00000227244.2,0,0,0,0,0,0
ENSG00000227245.1,9,2,3,8,2,6
ENSG00000227247.1,0,0,0,0,0,0
ENSG00000227248.1,1,0,2,0,5,0
ENSG00000227249.1,0,0,0,0,0,0
ENSG00000227251.1,0,0,0,0,0,0
ENSG00000227252.2,336,573,182,179,149,225
ENSG00000227253.3,977,993,443,573,412,613
ENSG00000227254.1,0,0,0,0,0,0
ENSG00000227255.1,0,0,0,6,0,2
ENSG00000227256.1,62,13,14,24,24,36
ENSG00000227257.1,8,16,0,0,6,2
ENSG00000227258.6,1092,1645,209,524,225,768
ENSG00000227259.2,0,0,0,1,0,0
ENSG00000227260.2,23,5,0,4,0,10
ENSG00000227261.1,0,0,0,0,0,0
ENSG00000227262.3,180,192,330,254,91,59
ENSG00000227264.3,0,0,0,0,0,0
ENSG00000227265.2,15,0,1,0,1,0
ENSG00000227267.3,4,0,0,1,2,0
ENSG00000227268.4,163,112,160,118,109,54
ENSG00000227269.1,1,0,0,3,1,0
ENSG00000227270.1,0,0,0,0,0,0
ENSG00000227271.1,0,0,0,0,0,0
ENSG00000227274.1,2,0,0,0,1,0
ENSG00000227275.1,0,0,0,0,0,0
ENSG00000227278.1,143,154,82,66,62,79
ENSG00000227279.1,136,119,310,306,115,112
ENSG00000227282.1,3,0,0,0,2,0
ENSG00000227283.1,0,0,0,0,0,0
ENSG00000227284.2,0,0,0,0,0,0
ENSG00000227288.3,61,53,31,14,25,10
ENSG00000227289.2,0,0,8,10,4,11
ENSG00000227290.2,8,15,4,4,2,1
ENSG00000227291.1,0,0,0,0,0,0
ENSG00000227292.1,13,19,3,7,3,3
ENSG00000227293.1,35,43,4,3,3,12
ENSG00000227294.1,1,12,0,0,0,0
ENSG00000227295.2,40,99,10,5,23,27
ENSG00000227297.1,12,16,6,4,1,1
ENSG00000227298.1,0,0,0,0,0,0
ENSG00000227300.12,110,90,83,51,186,95
ENSG00000227301.1,8,0,2,2,4,2
ENSG00000227302.1,9,0,2,0,1,0
ENSG00000227303.1,5,0,0,0,1,5
ENSG00000227304.3,658,446,414,195,490,238
ENSG00000227305.2,0,0,0,0,0,0
ENSG00000227306.1,0,0,0,0,0,0
ENSG00000227307.1,12,12,7,4,0,9
ENSG00000227308.2,6,0,0,3,1,3
ENSG00000227309.1,0,0,4,3,2,3
ENSG00000227311.3,5,0,0,0,1,2
ENSG00000227312.2,0,0,0,0,0,0
ENSG00000227313.1,4,0,0,0,2,0
ENSG00000227321.2,84,18,15,27,7,15
ENSG00000227329.2,266,329,57,92,45,112
ENSG00000227330.1,6,0,0,0,2,0
ENSG00000227331.1,53,66,14,16,18,12
ENSG00000227335.1,0,0,1,0,0,0
ENSG00000227336.1,1,0,0,0,0,0
ENSG00000227337.1,1,2,1,1,2,3
ENSG00000227338.2,7,0,2,0,1,0
ENSG00000227339.1,13,0,0,1,6,8
ENSG00000227342.1,0,0,2,0,0,0
ENSG00000227343.1,0,0,0,0,0,0
ENSG00000227344.2,7,6,3,7,1,2
ENSG00000227345.8,3509,2673,1969,1867,1887,1605
ENSG00000227347.1,7,6,11,11,26,22
ENSG00000227348.1,37,0,0,2,2,5
ENSG00000227349.1,0,0,0,0,0,0
ENSG00000227350.1,0,0,0,0,0,0
ENSG00000227351.2,4,0,0,0,0,0
ENSG00000227352.1,2,0,0,8,2,2
ENSG00000227353.1,0,0,0,0,1,0
ENSG00000227354.7,419,508,372,415,279,430
ENSG00000227355.3,47,65,24,45,10,20
ENSG00000227356.2,3,0,0,0,4,0
ENSG00000227358.1,0,0,0,0,0,0
ENSG00000227359.1,52,61,24,25,21,42
ENSG00000227360.2,0,0,1,0,0,1
ENSG00000227361.1,0,0,0,0,0,0
ENSG00000227364.1,0,26,0,0,1,0
ENSG00000227365.1,0,0,2,0,1,0
ENSG00000227367.1,0,17,0,0,0,0
ENSG00000227368.1,31,13,16,3,8,6
ENSG00000227370.1,193,406,78,84,88,114
ENSG00000227371.1,0,0,0,0,0,0
ENSG00000227372.12,14057,10253,16539,7712,10872,7157
ENSG00000227373.6,112,36,46,19,63,30
ENSG00000227374.1,57,53,24,18,22,8
ENSG00000227375.6,84,38,63,45,40,44
ENSG00000227376.1,149,124,50,68,41,45
ENSG00000227379.2,11,26,8,8,3,8
ENSG00000227382.1,19,20,9,6,3,6
ENSG00000227383.1,4,0,4,4,0,15
ENSG00000227386.1,0,0,0,0,0,0
ENSG00000227388.3,101,78,59,47,45,45
ENSG00000227391.1,0,0,1,0,1,0
ENSG00000227392.2,105,19,30,40,62,131
ENSG00000227393.1,0,0,0,0,0,0
ENSG00000227394.1,33,21,20,19,7,10
ENSG00000227395.1,29,0,2,2,4,3
ENSG00000227397.1,0,0,0,0,0,0
ENSG00000227398.4,308,437,134,172,106,132
ENSG00000227399.1,0,0,0,0,0,0
ENSG00000227400.2,5,0,0,0,1,0
ENSG00000227401.1,5,36,1,1,4,2
ENSG00000227403.2,490,334,262,209,240,226
ENSG00000227404.1,5,0,1,0,6,1
ENSG00000227406.1,0,6,0,0,0,0
ENSG00000227407.1,27,48,4,20,18,26
ENSG00000227408.1,2,0,3,3,14,0
ENSG00000227409.1,282,244,109,117,88,89
ENSG00000227411.1,21,0,0,1,0,0
ENSG00000227412.1,0,0,0,0,0,0
ENSG00000227413.1,27,19,12,6,4,8
ENSG00000227416.2,0,19,2,0,1,0
ENSG00000227417.3,11,11,7,3,4,2
ENSG00000227418.6,7,0,5,0,5,0
ENSG00000227421.2,19,0,1,0,1,0
ENSG00000227423.2,0,0,0,0,0,0
ENSG00000227425.1,0,0,0,0,0,0
ENSG00000227426.1,0,0,0,0,0,0
ENSG00000227427.1,0,0,0,0,0,0
ENSG00000227430.1,11,0,4,1,4,0
ENSG00000227431.6,10,0,1,0,3,0
ENSG00000227432.1,5,14,0,6,3,5
ENSG00000227433.1,0,0,0,0,1,1
ENSG00000227434.2,0,0,0,0,0,0
ENSG00000227436.1,11,20,4,1,2,4
ENSG00000227437.1,0,0,0,0,0,0
ENSG00000227438.1,26,59,18,19,12,42
ENSG00000227439.1,0,0,0,0,0,0
ENSG00000227440.1,8,11,10,6,14,12
ENSG00000227443.2,0,0,0,0,0,0
ENSG00000227444.1,0,0,0,0,0,0
ENSG00000227445.1,5,0,3,0,0,0
ENSG00000227447.1,0,0,9,0,16,0
ENSG00000227449.8,493,391,134,126,212,322
ENSG00000227453.1,0,0,0,0,0,1
ENSG00000227454.2,9,0,0,0,0,0
ENSG00000227455.3,0,0,0,0,2,0
ENSG00000227456.9,60,47,14,19,13,36
ENSG00000227459.1,0,0,0,0,0,0
ENSG00000227462.1,9,0,2,8,7,3
ENSG00000227463.3,0,0,0,3,5,1
ENSG00000227465.1,0,0,0,0,0,0
ENSG00000227466.1,0,0,0,0,0,0
ENSG00000227467.3,69,0,10,4,21,2
ENSG00000227470.1,29,6,9,13,4,8
ENSG00000227471.9,601,17,389,10,460,7
ENSG00000227473.1,174,315,73,132,79,127
ENSG00000227474.1,17,18,4,6,1,3
ENSG00000227475.1,1,18,0,6,0,6
ENSG00000227477.1,25,11,15,5,5,5
ENSG00000227479.1,4,15,3,18,10,8
ENSG00000227480.2,21,12,2,9,4,13
ENSG00000227481.1,2,1,1,1,0,0
ENSG00000227482.1,18,0,4,4,2,0
ENSG00000227484.1,122,128,89,112,74,68
ENSG00000227485.1,0,0,0,0,0,0
ENSG00000227486.2,42,85,32,37,22,39
ENSG00000227487.4,21,81,15,156,5,35
ENSG00000227488.2,0,0,0,0,0,0
ENSG00000227489.1,13,0,0,0,1,0
ENSG00000227491.1,0,0,0,0,0,0
ENSG00000227492.2,252,275,138,156,135,193
ENSG00000227493.1,0,0,0,0,0,0
ENSG00000227494.2,0,0,3,0,0,0
ENSG00000227495.1,319,498,211,219,157,246
ENSG00000227496.3,135,144,78,68,104,45
ENSG00000227497.1,0,0,4,0,3,0
ENSG00000227498.2,0,0,0,0,0,0
ENSG00000227499.1,0,0,1,0,0,0
ENSG00000227500.10,6678,6964,4741,4466,4517,4008
ENSG00000227502.3,321,48,85,26,76,22
ENSG00000227505.1,0,0,0,0,0,0
ENSG00000227507.2,2262,696,1365,395,2127,807
ENSG00000227508.6,8,0,2,1,4,6
ENSG00000227509.1,5,0,5,0,4,0
ENSG00000227510.4,14,0,0,4,0,3
ENSG00000227511.1,0,0,0,0,0,0
ENSG00000227512.1,53,33,39,7,37,8
ENSG00000227513.1,0,0,1,0,7,0
ENSG00000227514.3,0,0,0,0,0,0
ENSG00000227515.3,0,0,0,0,3,0
ENSG00000227516.1,4,0,3,2,1,2
ENSG00000227517.7,12,0,1,0,12,3
ENSG00000227518.5,242,252,104,129,78,111
ENSG00000227519.1,0,0,0,1,0,1
ENSG00000227521.2,2,0,0,0,0,0
ENSG00000227523.1,7,29,5,1,7,2
ENSG00000227525.4,1,8,6,9,2,24
ENSG00000227527.2,17,49,7,10,3,5
ENSG00000227528.6,39,11,14,3,27,8
ENSG00000227531.1,179,4,77,3,49,3
ENSG00000227532.1,13,0,3,0,0,4
ENSG00000227533.6,58,86,43,35,21,25
ENSG00000227534.1,0,0,0,1,0,2
ENSG00000227535.2,0,0,0,0,1,0
ENSG00000227536.1,74,109,26,38,30,68
ENSG00000227537.1,0,0,0,0,0,0
ENSG00000227538.1,0,0,1,3,3,0
ENSG00000227540.1,396,315,123,179,100,207
ENSG00000227541.1,11,16,0,1,0,5
ENSG00000227542.1,80,155,23,34,13,73
ENSG00000227543.5,2566,2170,1316,1139,1286,1096
ENSG00000227544.10,35,175,16,92,14,92
ENSG00000227545.1,0,0,0,0,0,0
ENSG00000227547.3,0,0,0,0,0,0
ENSG00000227549.2,5,0,0,0,0,2
ENSG00000227550.2,0,0,5,0,0,0
ENSG00000227551.1,0,0,0,0,0,0
ENSG00000227554.1,4,0,3,1,1,1
ENSG00000227555.1,0,0,0,0,4,0
ENSG00000227556.1,0,0,0,0,0,0
ENSG00000227557.1,0,0,0,0,0,0
ENSG00000227560.1,15,34,11,8,4,9
ENSG00000227562.1,0,0,0,0,0,0
ENSG00000227563.1,0,0,0,0,0,0
ENSG00000227564.3,0,0,0,0,0,0
ENSG00000227568.1,0,0,5,2,6,4
ENSG00000227573.2,0,0,1,0,0,0
ENSG00000227574.2,4,0,0,2,1,0
ENSG00000227578.1,30,41,3,0,2,23
ENSG00000227579.6,35,0,13,0,12,0
ENSG00000227581.2,0,0,0,0,0,0
ENSG00000227582.2,136,191,4,1,42,101
ENSG00000227583.1,15,0,8,6,1,8
ENSG00000227584.2,0,0,0,0,0,0
ENSG00000227585.2,0,0,0,2,0,0
ENSG00000227586.5,0,12,1,0,0,0
ENSG00000227588.2,30,89,21,17,8,16
ENSG00000227589.1,51,6,117,86,79,20
ENSG00000227590.2,0,0,0,0,1,0
ENSG00000227591.5,115,48,21,22,126,30
ENSG00000227592.1,0,0,0,0,0,0
ENSG00000227593.2,0,0,0,0,0,0
ENSG00000227597.1,1,0,0,0,2,0
ENSG00000227598.1,9,1,3,7,3,18
ENSG00000227599.1,2,7,10,2,2,6
ENSG00000227602.1,0,0,0,2,0,0
ENSG00000227604.3,0,0,0,0,0,0
ENSG00000227606.2,0,0,0,1,0,0
ENSG00000227607.2,0,0,0,0,0,0
ENSG00000227609.2,1,9,4,4,7,5
ENSG00000227610.1,10,10,20,3,10,3
ENSG00000227611.1,0,0,0,0,0,0
ENSG00000227613.1,0,0,0,1,1,0
ENSG00000227615.1,18,32,132,183,101,163
ENSG00000227616.1,11,0,0,0,0,0
ENSG00000227617.9,3457,4004,1617,1857,1212,1783
ENSG00000227619.3,382,71,357,69,335,92
ENSG00000227620.4,39,67,35,27,28,24
ENSG00000227621.1,8,0,3,0,1,0
ENSG00000227623.1,0,0,0,0,0,0
ENSG00000227624.2,0,0,0,0,0,1
ENSG00000227625.2,3,14,1,1,1,0
ENSG00000227627.3,1158,1305,368,464,391,549
ENSG00000227629.1,0,0,0,0,0,0
ENSG00000227630.4,660,512,413,238,432,367
ENSG00000227632.2,42,38,21,32,6,12
ENSG00000227633.1,0,0,0,0,0,0
ENSG00000227634.3,1,12,0,3,5,2
ENSG00000227635.1,0,0,0,0,0,0
ENSG00000227638.2,76,80,25,44,7,39
ENSG00000227640.3,230,6,167,6,109,7
ENSG00000227644.2,17,20,2,2,2,5
ENSG00000227645.2,0,0,0,0,0,0
ENSG00000227646.7,56,72,7,21,7,18
ENSG00000227649.1,0,4,0,0,0,2
ENSG00000227653.1,0,0,3,0,4,0
ENSG00000227657.1,0,0,0,0,0,0
ENSG00000227658.1,0,0,0,0,4,0
ENSG00000227659.1,5,14,2,1,4,0
