ID,gene,family,class,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,FC_significant,overall_significant
MER41D:ERV1:LTR,MER41D,ERV1,LTR,1146.3012212478084,0.2198226857612438,0.11659903521426875,1.885287346994644,0.0593910535041427,0.20816502086353947,FALSE,FALSE,FALSE
MER41E:ERV1:LTR,MER41E,ERV1,LTR,1121.963602566171,-0.4266268364694903,0.11962908434476026,-3.5662467769124615,3.621303874014422e-4,0.003897666538083944,TRUE,FALSE,FALSE
MER41G:ERV1:LTR,MER41G,ERV1,LTR,657.5375825229695,0.032666126879571405,0.14695250718544448,0.22229036785571057,0.82408784988303,0.9254987313941946,FALSE,FALSE,FALSE
MER48:ERV1:LTR,MER48,ERV1,LTR,374.759262535581,-0.23188951810278888,0.1860857688961314,-1.2461432138436337,0.21271182230599298,0.4424605156211197,FALSE,FALSE,FALSE
MER49:ERV1:LTR,MER49,ERV1,LTR,6037.489454749576,0.34565009245497375,0.0844185018828119,4.094482663703253,4.23112069633543e-5,6.530295716230909e-4,TRUE,FALSE,FALSE
MER4A1:ERV1:LTR,MER4A1,ERV1,LTR,5969.616266404477,0.7282991485012168,0.10873168749720548,6.698131568315215,2.1110116803935213e-11,1.0792547216011877e-9,TRUE,TRUE,TRUE
MER4A1_:ERV1:LTR,MER4A1_,ERV1,LTR,1023.9599713591865,-0.2638240497194865,0.11931476760080735,-2.2111600686527364,0.027024754484754963,0.12213397330679314,FALSE,FALSE,FALSE
MER4A:ERV1:LTR,MER4A,ERV1,LTR,2672.0660600264505,-0.041410293098134154,0.10390178781109267,-0.3985522671989398,0.690223138737259,0.8554583749804211,FALSE,FALSE,FALSE
MER4B-int:ERV1:LTR,MER4B-int,ERV1,LTR,1214.8278974340933,-0.1784502990530275,0.12871756457351238,-1.3863710026234382,0.16563364613992668,0.38600661693008553,FALSE,FALSE,FALSE
MER4B:ERV1:LTR,MER4B,ERV1,LTR,2614.4986737124764,0.11951315890249323,0.0881803898743022,1.3553258164638953,0.17531377325631067,0.39946146663972737,FALSE,FALSE,FALSE
MER4C:ERV1:LTR,MER4C,ERV1,LTR,1709.789595012722,-0.3011252936143902,0.10375106876331011,-2.9023825701627692,0.003703359742014015,0.026342158860586645,TRUE,FALSE,FALSE
MER4CL34:ERV1:LTR,MER4CL34,ERV1,LTR,1114.4945657420549,-0.055216288342341026,0.11740838176668444,-0.4702925592830978,0.6381460127676967,0.8235706793986788,FALSE,FALSE,FALSE
MER4D0:ERV1:LTR,MER4D0,ERV1,LTR,859.9641321657715,-0.35945776219865777,0.1355655056919122,-2.65154295972285,0.008012491926939345,0.05160801886800302,FALSE,FALSE,FALSE
MER4D1:ERV1:LTR,MER4D1,ERV1,LTR,2506.761927534252,-0.19384120290486326,0.10169245870688026,-1.9061512069797997,0.05663059062293884,0.20441188148913483,FALSE,FALSE,FALSE
MER4D:ERV1:LTR,MER4D,ERV1,LTR,2258.3837576887536,0.18821184268514782,0.10307022004070543,1.8260545345766943,0.06784204771255224,0.22424945031309776,FALSE,FALSE,FALSE
MER4E1:ERV1:LTR,MER4E1,ERV1,LTR,6697.55374217033,-0.3442663455867455,0.07937078692214673,-4.33744402615574,1.441492280329919e-5,2.4565430943955703e-4,TRUE,FALSE,FALSE
MER4E:ERV1:LTR,MER4E,ERV1,LTR,1672.120837092311,0.04532115125695261,0.10800404027990727,0.41962459126062907,0.6747597209105105,0.8465543737803645,FALSE,FALSE,FALSE
MER50-int:ERV1:LTR,MER50-int,ERV1,LTR,635.0738168947117,-0.07726385183895779,0.14216720916483486,-0.5434716788269699,0.5868050853289999,0.7907851067530839,FALSE,FALSE,FALSE
MER50:ERV1:LTR,MER50,ERV1,LTR,4069.076418852425,-0.013288371564024333,0.09201582103637798,-0.14441398679441053,0.8851735727178317,0.9454952122030603,FALSE,FALSE,FALSE
MER50B:ERV1:LTR,MER50B,ERV1,LTR,1151.293994831881,-0.27646754491861625,0.1334221671628536,-2.072126025214109,0.038253689845864816,0.1621322191394685,FALSE,FALSE,FALSE
MER50C:ERV1:LTR,MER50C,ERV1,LTR,101.1645414969249,0.2600795509730777,0.34323654407936943,0.7577268663820871,0.4486145118847975,0.6808287026377817,FALSE,FALSE,FALSE
MER51-int:ERV1:LTR,MER51-int,ERV1,LTR,746.4520967429974,-0.11412881165251666,0.1458856590594688,-0.7823168664302584,0.4340283769974783,0.6709647193680998,FALSE,FALSE,FALSE
MER51A:ERV1:LTR,MER51A,ERV1,LTR,2679.1743834801723,0.05706828153702993,0.09993388752886331,0.5710603574843142,0.5679587295157051,0.7704647441854839,FALSE,FALSE,FALSE
MER51B:ERV1:LTR,MER51B,ERV1,LTR,1116.2017054930366,-0.329653504084126,0.11672706627086453,-2.8241393758596387,0.004740776442860825,0.03314491564324919,TRUE,FALSE,FALSE
MER51C:ERV1:LTR,MER51C,ERV1,LTR,955.9043232443944,0.040914599438161864,0.1419870248465865,0.28815731213728213,0.7732263234446219,0.9049046395688193,FALSE,FALSE,FALSE
MER51D:ERV1:LTR,MER51D,ERV1,LTR,165.25076591945532,-0.05581726852087586,0.27342804699365914,-0.20413878215708528,0.8382450486130901,0.9254987313941946,FALSE,FALSE,FALSE
MER51E:ERV1:LTR,MER51E,ERV1,LTR,414.5505790857969,0.49129565927954433,0.18698986164829665,2.627391960980253,0.008604215995613793,0.05414037449547756,FALSE,FALSE,FALSE
MER52-int:ERV1:LTR,MER52-int,ERV1,LTR,341.41329205880817,0.1801930482166791,0.2076578638435992,0.8677400647460881,0.3855366475178564,0.6345452266994095,FALSE,FALSE,FALSE
MER52A:ERV1:LTR,MER52A,ERV1,LTR,3295.8702475815767,-0.05702392154749705,0.08397100963757585,-0.6790905789226053,0.4970804714401311,0.7180582801579107,FALSE,FALSE,FALSE
MER52C:ERV1:LTR,MER52C,ERV1,LTR,1001.8620127458316,0.13258621123516237,0.13764064479480248,0.9632780450340424,0.3354080080967714,0.5680408915593353,FALSE,FALSE,FALSE
MER52D:ERV1:LTR,MER52D,ERV1,LTR,1330.2266707179533,-0.025305681100450075,0.11433475312312044,-0.22132973928932928,0.8248356955190448,0.9254987313941946,FALSE,FALSE,FALSE
MER54A:ERVL:LTR,MER54A,ERVL,LTR,2302.0419401270383,0.8443267088616014,0.10643914850892376,7.9324827442678565,2.148075733620706e-15,2.928543250169563e-13,TRUE,TRUE,TRUE
MER54B:ERVL:LTR,MER54B,ERVL,LTR,371.24898262337695,0.22200680398790837,0.18327852037252026,1.2113083602850538,0.22577724580522757,0.4526612428153827,FALSE,FALSE,FALSE
MER57-int:ERV1:LTR,MER57-int,ERV1,LTR,1955.4205731795555,0.016087483855231212,0.09564514343286284,0.16819969397111795,0.8664261816911509,0.938723995527631,FALSE,FALSE,FALSE
MER57A-int:ERV1:LTR,MER57A-int,ERV1,LTR,2048.9957812450407,-0.10044286616844353,0.10231430147453861,-0.9817089568210481,0.3262432515455439,0.5606449154711237,FALSE,FALSE,FALSE
MER57A1:ERV1:LTR,MER57A1,ERV1,LTR,1196.1881843666124,-0.059854788820867935,0.11521077011981375,-0.51952424897969,0.6033952074381133,0.7986687373533602,FALSE,FALSE,FALSE
MER57B1:ERV1:LTR,MER57B1,ERV1,LTR,1139.2100427265937,0.38840110146957446,0.12225830139883744,3.176889397493852,0.0014886379603110558,0.012553668572520039,TRUE,FALSE,FALSE
MER57B2:ERV1:LTR,MER57B2,ERV1,LTR,912.7828138405883,-0.07256953829810225,0.12691879894406183,-0.5717792706980038,0.5674715225678244,0.7704647441854839,FALSE,FALSE,FALSE
MER57C1:ERV1:LTR,MER57C1,ERV1,LTR,610.7353819889398,0.9707719199144257,0.15972164635303474,6.077898281668825,1.2176795270595504e-9,5.24243080597217e-8,TRUE,TRUE,TRUE
MER57C2:ERV1:LTR,MER57C2,ERV1,LTR,294.5156823547647,0.15846748657572338,0.20960398904165242,0.7560327801978654,0.44962954225550605,0.6811054917870444,FALSE,FALSE,FALSE
MER57D:ERV1:LTR,MER57D,ERV1,LTR,337.80355687752717,0.11014966034863545,0.18784846452461537,0.5863750903015852,0.5576234799535386,0.7627692418093555,FALSE,FALSE,FALSE
MER57E1:ERV1:LTR,MER57E1,ERV1,LTR,1037.1657768536904,-0.054637501390559846,0.12550946958304038,-0.43532572938179964,0.663326011618026,0.8420371843533921,FALSE,FALSE,FALSE
MER57E2:ERV1:LTR,MER57E2,ERV1,LTR,118.75317799762067,-0.4929599427420949,0.31669623328278884,-1.5565702743989198,0.11957254588868446,0.32484994638251874,FALSE,FALSE,FALSE
MER57E3:ERV1:LTR,MER57E3,ERV1,LTR,877.064277083532,-0.046253333547327684,0.14204874431854075,-0.3256159269074969,0.744714960463022,0.8973091178176029,FALSE,FALSE,FALSE
MER57F:ERV1:LTR,MER57F,ERV1,LTR,3963.480409878243,1.0924030013862431,0.08199748214720662,13.322396892932616,1.715113546281442e-40,7.014814404291098e-38,TRUE,TRUE,TRUE
MER61-int:ERV1:LTR,MER61-int,ERV1,LTR,1963.538612050355,0.6071322833574014,0.09862220323099397,6.156141958574681,7.453841529722862e-10,3.387356872951834e-8,TRUE,TRUE,TRUE
MER61A:ERV1:LTR,MER61A,ERV1,LTR,743.4257598836781,0.3927877316001361,0.15272654885486753,2.571836622677784,0.01011606176475231,0.059531931824225816,FALSE,FALSE,FALSE
MER61B:ERV1:LTR,MER61B,ERV1,LTR,393.7005669809707,0.036973081175142995,0.17626942631573828,0.20975322804373273,0.8338602795268457,0.9254987313941946,FALSE,FALSE,FALSE
MER61C:ERV1:LTR,MER61C,ERV1,LTR,267.498876379673,-0.5202156003379785,0.20955484858844073,-2.482479426470661,0.013047160181903144,0.07211200695132954,FALSE,FALSE,FALSE
MER61D:ERV1:LTR,MER61D,ERV1,LTR,219.7418711474453,-0.39233580845824256,0.24089215105965137,-1.6286782559432154,0.10338114819615578,0.2964471344203584,FALSE,FALSE,FALSE
MER61E:ERV1:LTR,MER61E,ERV1,LTR,223.94136697220867,-0.20056799890071259,0.23431119781407964,-0.8559898151340531,0.39200341304100933,0.6371538922476259,FALSE,FALSE,FALSE
MER61F:ERV1:LTR,MER61F,ERV1,LTR,291.0627536470342,0.389922104322853,0.2064097186245407,1.8890685328248589,0.058882646235688514,0.20816502086353947,FALSE,FALSE,FALSE
MER65-int:ERV1:LTR,MER65-int,ERV1,LTR,1967.5811876393614,0.8140064593304162,0.10674428543629007,7.625761472882339,2.4259804403174177e-14,2.204946666866275e-12,TRUE,TRUE,TRUE
MER65A:ERV1:LTR,MER65A,ERV1,LTR,2985.548078242386,-0.016759838121868723,0.0878885390925968,-0.19069423948680095,0.8487651520990521,0.9268901037564491,FALSE,FALSE,FALSE
MER65B:ERV1:LTR,MER65B,ERV1,LTR,243.73729515807588,0.445166059126399,0.2320639077003317,1.9182907998828063,0.05507414834100587,0.2018510283098338,FALSE,FALSE,FALSE
MER65C:ERV1:LTR,MER65C,ERV1,LTR,1162.138165479521,0.23023773396659208,0.11258890403486975,2.0449416036173997,0.040860615642233054,0.16711991797673317,FALSE,FALSE,FALSE
MER65D:ERV1:LTR,MER65D,ERV1,LTR,814.4359952620143,0.05894424259885355,0.1469409582577526,0.4011423587932376,0.6883153159014874,0.8543883587365959,FALSE,FALSE,FALSE
MER66-int:ERV1:LTR,MER66-int,ERV1,LTR,684.9960235811999,0.28745687202688036,0.14945639747179928,1.923349397479758,0.05443618478569177,0.20058017637250392,FALSE,FALSE,FALSE
MER66A:ERV1:LTR,MER66A,ERV1,LTR,308.1855153729187,0.027145100367897232,0.19747886692339373,0.13745825460112346,0.8906685874675736,0.9461907851278899,FALSE,FALSE,FALSE
MER66B:ERV1:LTR,MER66B,ERV1,LTR,1889.0371431622623,-0.027365799383957157,0.10553714172691708,-0.2593001756174865,0.795403643918179,0.9166464180609074,FALSE,FALSE,FALSE
MER66C:ERV1:LTR,MER66C,ERV1,LTR,663.6596076698534,-0.16644206394566097,0.14380505175283695,-1.1574145825678717,0.24710301900751339,0.48082420287359323,FALSE,FALSE,FALSE
MER66D:ERV1:LTR,MER66D,ERV1,LTR,304.16925228134085,0.32435196101836816,0.1993043093703638,1.6274207117901822,0.103647775604184,0.2964471344203584,FALSE,FALSE,FALSE
MER67A:ERV1:LTR,MER67A,ERV1,LTR,550.1777430037239,0.0010751020391139012,0.16263947326822226,0.006610338914101506,0.9947257510498994,0.997067189130758,FALSE,FALSE,FALSE
MER67B:ERV1:LTR,MER67B,ERV1,LTR,1439.7850261903918,0.14460175351403098,0.11830967727288248,1.2222309860630045,0.22162028922799745,0.4509586979813481,FALSE,FALSE,FALSE
MER67C:ERV1:LTR,MER67C,ERV1,LTR,2100.5316220947275,0.07864867090936875,0.09891826430147602,0.7950874539171953,0.4265626321506553,0.6626956494944819,FALSE,FALSE,FALSE
MER67D:ERV1:LTR,MER67D,ERV1,LTR,450.82137316969477,0.27664796552116955,0.16453966475972512,1.6813451390286624,0.09269589494675196,0.275728152968884,FALSE,FALSE,FALSE
MER68-int:ERVL:LTR,MER68-int,ERVL,LTR,642.1179448728071,-0.22318648672204777,0.14309944534371663,-1.5596600405121535,0.11884023988176841,0.3240377207442885,FALSE,FALSE,FALSE
MER68:ERVL:LTR,MER68,ERVL,LTR,5766.04445717307,-0.10642937889920408,0.07432235247231513,-1.4319969075097392,0.15214470635543265,0.37373684624247416,FALSE,FALSE,FALSE
MER68B:ERVL:LTR,MER68B,ERVL,LTR,1750.4451162141381,-0.13579923545476788,0.09857324120638462,-1.3776480695246949,0.1683119719437213,0.38892427415244074,FALSE,FALSE,FALSE
MER68C:ERVL:LTR,MER68C,ERVL,LTR,117.36834113251616,-0.006003176377749849,0.30950397423153597,-0.01939612049459161,0.9845251052243559,0.9905799951703851,FALSE,FALSE,FALSE
MER70-int:ERVL:LTR,MER70-int,ERVL,LTR,2404.776449003632,-0.3609989213838495,0.10966019512295273,-3.2919777406842274,9.948548554858279e-4,0.009042125242082302,TRUE,FALSE,FALSE
MER70A:ERVL:LTR,MER70A,ERVL,LTR,996.8840240261518,-0.237291638633946,0.12888085946899647,-1.8411705167983365,0.06559657446893585,0.21901223639016135,FALSE,FALSE,FALSE
MER70B:ERVL:LTR,MER70B,ERVL,LTR,179.43510844470978,-0.1642731292750858,0.26868351105351557,-0.6114001139517876,0.5409347272313042,0.7538068260224988,FALSE,FALSE,FALSE
MER70C:ERVL:LTR,MER70C,ERVL,LTR,165.83218623513181,-0.2768410903974489,0.27533011615347797,-1.0054878640414646,0.3146619902980655,0.5488134500294618,FALSE,FALSE,FALSE
MER72:ERV1:LTR,MER72,ERV1,LTR,1492.2415683032464,-0.09106448006415663,0.10304306520287197,-0.8837516613550672,0.37683028574160854,0.6214660760819269,FALSE,FALSE,FALSE
MER72B:ERV1:LTR,MER72B,ERV1,LTR,99.34265047990296,0.15788367891940186,0.3934905217256424,0.40123883601314486,0.6882442904264061,0.8543883587365959,FALSE,FALSE,FALSE
MER73:ERVL:LTR,MER73,ERVL,LTR,315.81202297844436,-0.2635417397988541,0.19985248945914683,-1.3186812959501633,0.18727568238394926,0.41368746980094095,FALSE,FALSE,FALSE
MER74A:ERVL:LTR,MER74A,ERVL,LTR,2600.6170763559885,0.15971154702098694,0.08982434660250506,1.7780429589735847,0.07539679962389388,0.23812579958434438,FALSE,FALSE,FALSE
MER74B:ERVL:LTR,MER74B,ERVL,LTR,1897.2589450019136,-0.187574635072062,0.09713556416625843,-1.931060334925393,0.05347559147966182,0.19889582757666296,FALSE,FALSE,FALSE
MER74C:ERVL:LTR,MER74C,ERVL,LTR,144.75218079646078,-0.5469037910749758,0.3436832613820875,-1.5913017959491464,0.11154167283794489,0.30824692020756395,FALSE,FALSE,FALSE
MER76-int:ERVL:LTR,MER76-int,ERVL,LTR,226.81815645944872,-0.4114589012724256,0.22762656393576172,-1.807604939239618,0.07066800895666318,0.23122572530620192,FALSE,FALSE,FALSE
MER76:ERVL:LTR,MER76,ERVL,LTR,495.7251064111986,0.21151480564504713,0.16518007697879655,1.2805103951622347,0.20036569118376865,0.4268206650737572,FALSE,FALSE,FALSE
MER77:ERVL:LTR,MER77,ERVL,LTR,3021.0140604016506,-0.16832840680903677,0.08569577400663068,-1.9642556329091843,0.04950045406439821,0.1901003353271255,FALSE,FALSE,FALSE
MER77B:ERVL:LTR,MER77B,ERVL,LTR,3830.3966667087248,-0.04225644601585237,0.09304883013052387,-0.45413194294412207,0.6497338635152379,0.8330443579239256,FALSE,FALSE,FALSE
MER83:ERV1:LTR,MER83,ERV1,LTR,1264.8210294895114,-0.25880922895946296,0.10976746247111174,-2.3577954990767465,0.018383817275839577,0.09284631260585784,FALSE,FALSE,FALSE
MER83A-int:ERV1:LTR,MER83A-int,ERV1,LTR,67.45784330268448,0.6404549471434992,0.4597033457670397,1.3931918334744022,0.1635617886394136,0.38557217033729196,FALSE,TRUE,FALSE
MER83B-int:ERV1:LTR,MER83B-int,ERV1,LTR,259.7257247920372,-0.08450160612994552,0.22244491103954833,-0.3798765534129124,0.7040370526601516,0.8653440952012418,FALSE,FALSE,FALSE
MER83B:ERV1:LTR,MER83B,ERV1,LTR,1314.1611354376716,-0.13540221126092436,0.11616941999930984,-1.1655581241752673,0.24379314703510035,0.47823212056285874,FALSE,FALSE,FALSE
MER83C:ERV1:LTR,MER83C,ERV1,LTR,131.90688493889397,0.16837626577244877,0.32789253269327123,0.5135105224551033,0.6075942521422809,0.8029274608277638,FALSE,FALSE,FALSE
MER84-int:ERV1:LTR,MER84-int,ERV1,LTR,116.50413639291376,1.275084905752908,0.32593329882911004,3.912103827174305,9.149555713066714e-5,0.0012473894288814286,TRUE,TRUE,TRUE
MER84:ERV1:LTR,MER84,ERV1,LTR,867.5816815230736,0.23305059847993315,0.1309648492562448,1.7794896859992422,0.07515951435549766,0.23812579958434438,FALSE,FALSE,FALSE
MER87:ERV1:LTR,MER87,ERV1,LTR,233.50522255374162,0.06772058804281506,0.23142774435842461,0.2926208706330929,0.7698119592621236,0.9048786708111355,FALSE,FALSE,FALSE
MER87B:ERV1:LTR,MER87B,ERV1,LTR,553.2392514361982,0.08730974414424747,0.16314429238988803,0.5351688549152032,0.5925331007542127,0.7913502295209148,FALSE,FALSE,FALSE
MER88:ERVL:LTR,MER88,ERVL,LTR,140.53999927796727,0.12133989183369205,0.2861033776624786,0.42411205636599975,0.6714840932783546,0.846061439874651,FALSE,FALSE,FALSE
MER89-int:ERV1:LTR,MER89-int,ERV1,LTR,845.0285415917133,-0.1647368605902858,0.12952057488791152,-1.2718972312534191,0.20340963573571486,0.4321794338488695,FALSE,FALSE,FALSE
MER89:ERV1:LTR,MER89,ERV1,LTR,2050.028456763712,0.35095030247633313,0.10953723986646265,3.203935966472939,0.0013556262351953198,0.011796832557337997,TRUE,FALSE,FALSE
MER90:ERV1:LTR,MER90,ERV1,LTR,1836.4899302012393,0.4136218289586623,0.10685860601988599,3.8707395161199165,1.0850568750724977e-4,0.0014134172962466914,TRUE,FALSE,FALSE
MER90a:ERV1:LTR,MER90a,ERV1,LTR,2784.5190286957964,-0.06298817335849437,0.08697888955204092,-0.7241777134991761,0.46895663898730433,0.697098826599494,FALSE,FALSE,FALSE
MER92-int:ERV1:LTR,MER92-int,ERV1,LTR,1021.0909085856752,0.09473338876862195,0.1233272827128128,0.7681462421354381,0.4424003069498701,0.6787300483872309,FALSE,FALSE,FALSE
MER92A:ERV1:LTR,MER92A,ERV1,LTR,78.74367900233237,0.851963176071528,0.37404703750585555,2.2776899444316303,0.02274505727092738,0.10817126074196858,FALSE,TRUE,FALSE
MER92B:ERV1:LTR,MER92B,ERV1,LTR,2362.467751555262,-0.049617471529131145,0.09784112698364836,-0.5071228537404668,0.6120686205210669,0.807535696106827,FALSE,FALSE,FALSE
MER92C:ERV1:LTR,MER92C,ERV1,LTR,103.8707641209465,-0.5413696752446634,0.35891340715196834,-1.5083573487558264,0.13146309283281393,0.34577752391396077,FALSE,FALSE,FALSE
MER92D:ERV1:LTR,MER92D,ERV1,LTR,116.14038390997861,0.3595024494037382,0.3290260375773662,1.0926261400184958,0.27455798079975535,0.5119914672323582,FALSE,FALSE,FALSE
MER95:ERV1:LTR,MER95,ERV1,LTR,317.9436698903193,-0.4641857546863849,0.197201270628457,-2.3538679705616508,0.01857920885060784,0.0932379928821915,FALSE,FALSE,FALSE
MER9B:ERVK:LTR,MER9B,ERVK,LTR,37.737157008292975,-0.1077374011848273,0.5421868180059205,-0.19870900141222328,0.8424903823322589,0.9262864687470266,FALSE,FALSE,FALSE
MER9a1:ERVK:LTR,MER9a1,ERVK,LTR,1113.1889623404209,0.03394612775325747,0.12505138697803128,0.27145742701135367,0.786039239072186,0.9114933732119965,FALSE,FALSE,FALSE
MER9a2:ERVK:LTR,MER9a2,ERVK,LTR,977.8023089007851,-0.3840234782994788,0.1223905261858602,-3.1376895766940915,0.0017028511543576764,0.014067370591444858,TRUE,FALSE,FALSE
MER9a3:ERVK:LTR,MER9a3,ERVK,LTR,1602.2811584763563,-0.4450221574352993,0.11722344859549187,-3.796357834267075,1.46837505987012e-4,0.0017927325357817287,TRUE,FALSE,FALSE
MIR1_Amn:MIR:SINE,MIR1_Amn,MIR,SINE,23664.563734784948,0.06165500212326712,0.06362983822436467,0.9689636787361599,0.33256331158429686,0.5661632828665842,FALSE,FALSE,FALSE
MIR3:MIR:SINE,MIR3,MIR,SINE,147944.08998974384,0.06688715373713475,0.06045647645256511,1.106368707902043,0.26856696393037477,0.5085365196644597,FALSE,FALSE,FALSE
MIR:MIR:SINE,MIR,MIR,SINE,297492.2612886651,0.013345670278109354,0.05969431516694687,0.2235668545787914,0.8230943570624429,0.9254987313941946,FALSE,FALSE,FALSE
MIRb:MIR:SINE,MIRb,MIR,SINE,400614.15640973474,0.043566510708768304,0.05987442395867381,0.7276313963177088,0.4668392560847756,0.6968512983163256,FALSE,FALSE,FALSE
MIRc:MIR:SINE,MIRc,MIR,SINE,169731.7667707068,0.006409462844589488,0.05989922054630037,0.10700411100734038,0.9147857183705057,0.9618184031196321,FALSE,FALSE,FALSE
MLT-int:ERVL-MaLR:LTR,MLT-int,ERVL-MaLR,LTR,500.69979304237603,-0.2546029874623547,0.18205059770749152,-1.3985287094274539,0.16195435759755,0.38399612902839386,FALSE,FALSE,FALSE
MLT1-int:ERVL-MaLR:LTR,MLT1-int,ERVL-MaLR,LTR,532.5415864898741,0.24118647055665107,0.15622888939740268,1.543801991340667,0.12263630878355061,0.32998848876626447,FALSE,FALSE,FALSE
MLT1A-int:ERVL-MaLR:LTR,MLT1A-int,ERVL-MaLR,LTR,863.5491130096173,0.2612067638770662,0.13258395428619751,1.9701234986039242,0.04882421840624344,0.18928061922420442,FALSE,FALSE,FALSE
MLT1A0-int:ERVL-MaLR:LTR,MLT1A0-int,ERVL-MaLR,LTR,949.405523432038,-0.055977299817007914,0.12207943970928206,-0.4585317556364226,0.6465704533862577,0.8329049305038723,FALSE,FALSE,FALSE
MLT1A0:ERVL-MaLR:LTR,MLT1A0,ERVL-MaLR,LTR,24545.206005069493,-0.05147830963480761,0.0637824186629289,-0.8070924670770978,0.4196132117570716,0.6575548030982463,FALSE,FALSE,FALSE
MLT1A1-int:ERVL-MaLR:LTR,MLT1A1-int,ERVL-MaLR,LTR,757.6003336945375,-0.14556578108586504,0.1323963885373291,-1.0994694243100358,0.2715633634937766,0.5118406252025558,FALSE,FALSE,FALSE
MLT1A1:ERVL-MaLR:LTR,MLT1A1,ERVL-MaLR,LTR,8710.079951027275,0.15217951209153013,0.07113786659458551,2.139219509615051,0.032417894857729494,0.1425690214710899,FALSE,FALSE,FALSE
MLT1A:ERVL-MaLR:LTR,MLT1A,ERVL-MaLR,LTR,10516.569181601006,0.05036905426265406,0.06762657884590152,0.7448115093538649,0.4563856761493914,0.6875202266854552,FALSE,FALSE,FALSE
MLT1B-int:ERVL-MaLR:LTR,MLT1B-int,ERVL-MaLR,LTR,1432.890040539622,-0.1416503713382754,0.10708194962790368,-1.322822117364249,0.18589454020713062,0.41368746980094095,FALSE,FALSE,FALSE
MLT1B:ERVL-MaLR:LTR,MLT1B,ERVL-MaLR,LTR,24817.655257652874,0.10327849010403559,0.06313503231706862,1.6358349131012349,0.10187414292907121,0.29446307037448854,FALSE,FALSE,FALSE
MLT1C-int:ERVL-MaLR:LTR,MLT1C-int,ERVL-MaLR,LTR,782.4517424533421,-0.07131359216802374,0.133433149561076,-0.5344518390115761,0.5930289617314435,0.7913502295209148,FALSE,FALSE,FALSE
MLT1C:ERVL-MaLR:LTR,MLT1C,ERVL-MaLR,LTR,37845.108069475646,0.1997789263441373,0.06508858316415386,3.069338993603432,0.0021453300788696833,0.016713142900146676,TRUE,FALSE,FALSE
MLT1D-int:ERVL-MaLR:LTR,MLT1D-int,ERVL-MaLR,LTR,2195.5245447575417,0.07719450134614686,0.09481746058523087,0.8141380381808176,0.4155658769126411,0.6562410952018154,FALSE,FALSE,FALSE
MLT1D:ERVL-MaLR:LTR,MLT1D,ERVL-MaLR,LTR,37722.20643892277,-0.017876623325748117,0.06290892342699206,-0.28416673425503053,0.7762826072628862,0.9071416753443442,FALSE,FALSE,FALSE
MLT1E-int:ERVL-MaLR:LTR,MLT1E-int,ERVL-MaLR,LTR,0.5049513723266973,1.340201474170386,4.046762504913805,0.3311786823523838,0.7405095215310188,0.8973091178176029,FALSE,TRUE,FALSE
MLT1E1-int:ERVL-MaLR:LTR,MLT1E1-int,ERVL-MaLR,LTR,4.806743729796345,-0.1547362433891928,1.4087498318139635,-0.10983940504890648,0.9125367393879386,0.9618184031196321,FALSE,FALSE,FALSE
MLT1E1:ERVL-MaLR:LTR,MLT1E1,ERVL-MaLR,LTR,1280.6476869078676,-0.18058110513359074,0.11269228101484607,-1.6024265682385201,0.1090613136303424,0.30447834317276473,FALSE,FALSE,FALSE
MLT1E1A-int:ERVL-MaLR:LTR,MLT1E1A-int,ERVL-MaLR,LTR,79.81105878042365,0.025954623720534763,0.388137017548048,0.06686974585546147,0.9466853984206491,0.9771066470061932,FALSE,FALSE,FALSE
MLT1E1A:ERVL-MaLR:LTR,MLT1E1A,ERVL-MaLR,LTR,4705.810583240634,0.017551759191064543,0.07745440207132656,0.22660763909714776,0.8207288516725284,0.9254987313941946,FALSE,FALSE,FALSE
MLT1E2-int:ERVL-MaLR:LTR,MLT1E2-int,ERVL-MaLR,LTR,326.6588073238153,-0.2240241376710946,0.21311277406185422,-1.0511999510929055,0.2931667656397004,0.5267000586862561,FALSE,FALSE,FALSE
MLT1E2:ERVL-MaLR:LTR,MLT1E2,ERVL-MaLR,LTR,6539.50991930519,0.17688305919848918,0.07300693141108473,2.4228255561448346,0.015400319864254794,0.0828780371642133,FALSE,FALSE,FALSE
MLT1E3-int:ERVL-MaLR:LTR,MLT1E3-int,ERVL-MaLR,LTR,424.07845460590954,0.5136103798096455,0.22455569000299977,2.2872294164658413,0.02218243587086639,0.10611247100800414,FALSE,FALSE,FALSE
MLT1E3:ERVL-MaLR:LTR,MLT1E3,ERVL-MaLR,LTR,3176.3561813009537,0.09900120760008321,0.09960258842150357,0.9939621968570194,0.32024127207020053,0.5561727400285011,FALSE,FALSE,FALSE
MLT1E:ERVL-MaLR:LTR,MLT1E,ERVL-MaLR,LTR,1400.5850110449112,0.2761237150778043,0.11122582013537266,2.482550497193321,0.013044557756504965,0.07211200695132954,FALSE,FALSE,FALSE
MLT1F-int:ERVL-MaLR:LTR,MLT1F-int,ERVL-MaLR,LTR,682.6479053732343,-0.020451733783160456,0.13939579340067296,-0.14671700834167153,0.8833553931719929,0.9454952122030603,FALSE,FALSE,FALSE
