ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
159	"ENSG00000161249"	"ENSG00000161249"	chr19	-	35498715	35499282	35498873	35499282	35497337	35497538	159	243,311,345	0,0,0	254,220,144	2,0,0	208	50	1	1.0	1.0,1.0,1.0	0.968,1.0,1.0	0.011
160	"ENSG00000161249"	"ENSG00000161249"	chr19	-	35498597	35498763	35498715	35498763	35497646	35497681	160	379,403,363	91,108,118	509,380,384	96,61,42	168	50	4.63634423089e-05	0.0012010168193853086	0.553,0.526,0.478	0.612,0.65,0.731	-0.145
161	"ENSG00000161249"	"ENSG00000161249"	chr19	-	35506478	35506665	35506509	35506665	35506125	35506185	161	13,11,9	0,0,1	34,6,7	0,2,6	81	50	0.000286653837897	0.00465525832744728	1.0,1.0,0.847	1.0,0.649,0.419	0.26
162	"ENSG00000161249"	"ENSG00000161249"	chr19	-	35510370	35510435	35510378	35510435	35510183	35510252	162	224,159,141	144,145,101	225,117,113	178,109,133	58	50	0.0948258583987	0.34798051241462136	0.573,0.486,0.546	0.521,0.481,0.423	0.06
163	"ENSG00000196724"	"ENSG00000196724"	chr19	-	57925622	57928047	57927976	57928047	57923191	57923289	163	2377,1030,952	0,0,1	2522,903,1428	0,0,0	2404	50	1	1.0	1.0,1.0,0.952	1.0,1.0,1.0	-0.016
164	"ENSG00000196724"	"ENSG00000196724"	chr19	-	57935030	57935135	57935079	57935135	57933816	57933902	164	19,1,4	4,2,1	14,0,4	0,0,1	99	50	1	1.0	0.706,0.202,0.669	1.0,NA,0.669	-0.309
165	"ENSG00000230943"	"ENSG00000230943"	chr6	-	113627469	113627675	113627520	113627675	113623534	113623646	165	204,67,102	32,14,35	136,40,53	24,8,14	101	50	0.668671351862	1.0	0.759,0.703,0.591	0.737,0.712,0.652	-0.016
166	"ENSG00000230943"	"ENSG00000230943"	chr6	-	113627469	113627675	113627520	113627675	113623778	113623822	166	195,69,90	6,2,0	128,37,49	0,6,1	101	50	0.625955772769	1.0	0.941,0.945,1.0	1.0,0.753,0.96	0.058
169	"ENSG00000028310"	"ENSG00000028310"	chr5	-	868606	869119	869037	869119	865413	865581	169	100,68,60	2,0,0	119,45,57	0,0,0	481	50	1	1.0	0.839,1.0,1.0	1.0,1.0,1.0	-0.054
171	"ENSG00000105221"	"ENSG00000105221"	chr19	-	40235889	40236385	40236256	40236385	40235262	40235350	171	2160,915,1091	2,0,0	2664,1430,1302	0,0,0	417	50	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
172	"ENSG00000105221"	"ENSG00000105221"	chr19	-	40236256	40238091	40237968	40238091	40235262	40235350	172	4000,1453,1296	1,0,0	4449,2399,2203	0,0,0	1762	50	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
173	"ENSG00000105221"	"ENSG00000105221"	chr19	-	40236256	40238091	40237968	40238091	40235889	40236104	173	4408,1695,1519	18,2,2	5123,2721,2470	18,12,2	1762	50	0.710281291809	1.0	0.874,0.96,0.956	0.89,0.865,0.972	0.021
174	"ENSG00000105221"	"ENSG00000105221"	chr19	-	40265221	40265351	40265258	40265351	40256925	40257054	174	571,212,180	28,7,9	749,318,315	17,2,15	87	50	0.0138901325455	0.08627723497663839	0.921,0.946,0.92	0.962,0.989,0.923	-0.029
175	"ENSG00000082482"	"ENSG00000082482"	chr1	+	215083234	215083431	215083234	215083307	215086367	215086678	175	0,0,1	1,1,0	6,1,1	0,0,0	174	50	4.91352644655e-05	0.0012397632265701865	0.0,0.0,1.0	1.0,1.0,1.0	-0.667
176	"ENSG00000065268"	"ENSG00000065268"	chr19	+	989761	990103	989761	989895	990222	990364	176	87,48,43	79,101,50	74,44,32	56,35,50	258	50	0.107972422404	0.38152447737542405	0.176,0.084,0.143	0.204,0.196,0.11	-0.036
177	"ENSG00000065268"	"ENSG00000065268"	chr19	+	991080	991145	991080	991139	991226	991351	177	96,104,96	0,3,0	128,105,76	3,1,4	56	50	0.219817509185	0.6329497072986525	1.0,0.969,1.0	0.974,0.989,0.944	0.021
179	"ENSG00000141556"	"ENSG00000141556"	chr17	+	82932657	82932855	82932657	82932735	82937270	82937360	179	73,32,39	535,339,273	79,23,42	360,186,174	170	50	0.00313778751541	0.029073359012076885	0.039,0.027,0.04	0.061,0.035,0.066	-0.019
180	"ENSG00000186010"	"ENSG00000186010"	chr19	+	19527280	19527372	19527280	19527352	19527700	19527770	180	16,17,28	766,605,527	10,8,14	759,575,479	70	50	0.00720966520704	0.053574650273944494	0.015,0.02,0.037	0.009,0.01,0.02	0.011
181	"ENSG00000005007"	"ENSG00000005007"	chr19	+	18849007	18849076	18849007	18849031	18850074	18850242	181	0,4,1	2,0,0	13,5,1	0,1,0	95	50	0.226003107623	0.6449392195810338	0.0,1.0,1.0	1.0,0.725,1.0	-0.242
182	"ENSG00000005007"	"ENSG00000005007"	chr19	+	18852986	18853104	18852986	18853071	18853251	18853350	182	80,88,47	266,205,171	48,68,46	214,158,112	83	50	0.953159349358	1.0	0.153,0.205,0.142	0.119,0.206,0.198	-0.008
183	"ENSG00000105655"	"ENSG00000105655"	chr19	-	18435247	18435483	18435265	18435483	18434820	18435117	183	24,6,14	337,297,263	44,7,19	628,451,286	68	50	0.77588982549	1.0	0.05,0.015,0.038	0.049,0.011,0.047	-0.001
184	"ENSG00000105655"	"ENSG00000105655"	chr19	-	18437598	18437988	18437859	18437988	18436972	18437105	184	915,684,634	0,1,0	1682,1043,657	0,0,0	311	50	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
185	"ENSG00000105640"	"ENSG00000105640"	chr19	+	17861292	17861472	17861292	17861307	17862093	17862223	185	9972,9158,8653	0,0,0	11134,8532,7451	0,4,0	215	50	1	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001
186	"ENSG00000130475"	"ENSG00000130475"	chr19	+	17754316	17754466	17754316	17754361	17754591	17754685	186	3,7,0	1,5,0	8,6,4	0,0,3	155	50	1	1.0	0.492,0.311,NA	1.0,1.0,0.301	-0.366
189	"ENSG00000205085"	"ENSG00000205085"	chr7	+	128682963	128683309	128682963	128683255	128683822	128684246	189	13,1,1	2,0,0	16,5,5	0,0,0	104	50	1	1.0	0.758,1.0,1.0	1.0,1.0,1.0	-0.081
190	"ENSG00000269640"	"ENSG00000269640"	chr19	+	17405823	17405995	17405823	17405987	17406076	17406296	190	12,8,6	60,20,22	7,13,6	108,30,48	58	50	0.159601832268	0.5055189949708426	0.147,0.256,0.19	0.053,0.272,0.097	0.057
191	"ENSG00000160111"	"ENSG00000160111"	chr19	-	16975086	16975258	16975096	16975258	16957852	16957915	191	11,3,6	1,6,8	0,0,1	0,0,1	60	50	1	1.0	0.902,0.294,0.385	NA,NA,0.455	0.072
192	"ENSG00000160111"	"ENSG00000160111"	chr19	-	16975086	16975258	16975096	16975258	16970890	16971033	192	100,18,33	459,222,256	17,7,4	142,53,21	60	50	0.346858061312	0.841426683529044	0.154,0.063,0.097	0.091,0.099,0.137	-0.004
193	"ENSG00000127527"	"ENSG00000127527"	chr19	-	16402314	16402485	16402320	16402485	16395343	16395467	193	4,3,3	72,67,32	6,1,3	33,42,45	56	50	0.594489473721	1.0	0.047,0.038,0.077	0.14,0.021,0.056	-0.018
194	"ENSG00000127527"	"ENSG00000127527"	chr19	-	16440861	16440909	16440884	16440909	16437769	16437865	194	91,105,76	3,3,2	68,85,61	3,2,1	73	50	0.766536758257	1.0	0.954,0.96,0.963	0.939,0.967,0.977	-0.002
195	"ENSG00000196684"	"ENSG00000196684"	chr19	+	16148723	16148875	16148723	16148800	16152551	16152641	195	115,120,103	4,0,0	103,124,86	0,0,1	125	50	0.541487971293	1.0	0.92,1.0,1.0	1.0,1.0,0.972	-0.017
196	"ENSG00000104957"	"ENSG00000104957"	chr19	+	13731759	13731950	13731759	13731931	13732174	13732285	196	11,8,4	0,1,0	4,15,0	0,0,0	69	50	1	1.0	1.0,0.853,1.0	1.0,1.0,NA	-0.049
197	"ENSG00000131386"	"ENSG00000131386"	chr3	+	16195759	16195957	16195759	16195926	16200618	16200823	197	1,1,0	12,14,7	0,4,2	173,40,44	81	50	1	1.0	0.049,0.042,0.0	0.0,0.058,0.027	0.002
198	"ENSG00000104915"	"ENSG00000104915"	chr19	-	13144763	13144870	13144767	13144870	13144576	13144671	198	258,154,150	4,4,6	264,187,176	0,5,23	54	50	0.062132875416	0.25788607956120446	0.984,0.973,0.959	1.0,0.972,0.876	0.023
199	"ENSG00000008441"	"ENSG00000008441"	chr19	+	13025020	13025552	13025020	13025368	13073046	13073109	199	1222,774,750	0,0,2	1594,996,1033	0,0,0	234	50	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
200	"ENSG00000179115"	"ENSG00000179115"	chr19	-	12928534	12928663	12928572	12928663	12928341	12928457	200	204,188,177	5,8,2	212,174,137	3,2,0	88	50	0.0114922117112	0.0753037686188742	0.959,0.93,0.981	0.976,0.98,1.0	-0.029
201	"ENSG00000095066"	"ENSG00000095066"	chr19	-	12774560	12774741	12774634	12774741	12772993	12773044	201	290,180,152	26,9,8	425,192,160	33,14,6	124	50	0.913272707743	1.0	0.818,0.89,0.885	0.839,0.847,0.915	-0.003
202	"ENSG00000095066"	"ENSG00000095066"	chr19	-	12774560	12774741	12774668	12774741	12772993	12773044	202	478,253,222	92,62,80	575,243,250	81,62,52	158	50	0.133929111689	0.44669709694030924	0.622,0.564,0.468	0.692,0.554,0.603	-0.065
203	"ENSG00000095066"	"ENSG00000095066"	chr19	-	12774634	12774741	12774668	12774741	12772993	12773044	203	214,82,78	92,62,80	183,65,96	81,62,52	84	50	0.613410641241	1.0	0.581,0.44,0.367	0.574,0.384,0.524	-0.031
204	"ENSG00000095066"	"ENSG00000095066"	chr19	-	12774668	12774897	12774811	12774897	12772993	12773044	204	268,197,160	0,2,0	253,162,137	0,0,0	193	50	1	1.0	1.0,0.962,1.0	1.0,1.0,1.0	-0.013
205	"ENSG00000165689"	"ENSG00000165689"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	205	246,163,135	11,9,3	250,196,140	4,12,9	77	50	0.94771122823	1.0	0.936,0.922,0.967	0.976,0.914,0.91	0.008
206	"ENSG00000123154"	"ENSG00000123154"	chr19	+	12669976	12670097	12669976	12670080	12670179	12670285	206	95,33,60	7,4,6	61,34,58	17,2,6	67	50	0.1511139652	0.4879790083754158	0.91,0.86,0.882	0.728,0.927,0.878	0.04
207	"ENSG00000173875"	"ENSG00000173875"	chr19	+	12612225	12612365	12612225	12612316	12623699	12623826	207	2,0,1	0,0,0	6,2,0	6,0,0	99	50	1	1.0	1.0,NA,1.0	0.336,1.0,NA	0.332
208	"ENSG00000204316"	"ENSG00000204316"	chr17	-	75904221	75904719	75904225	75904719	75902019	75902154	208	4,2,3	13,7,6	6,5,4	0,0,7	54	50	0.000406047632704	0.006085264186765315	0.222,0.209,0.316	1.0,1.0,0.346	-0.533
209	"ENSG00000204316"	"ENSG00000204316"	chr17	-	75904221	75904719	75904539	75904719	75902019	75902154	209	82,67,52	168,136,131	144,95,57	140,108,84	368	50	6.11035453191e-06	0.00029030684403734104	0.062,0.063,0.051	0.123,0.107,0.084	-0.046
210	"ENSG00000204316"	"ENSG00000204316"	chr17	-	75904225	75904719	75904539	75904719	75902019	75902154	210	91,72,55	168,136,131	138,90,60	140,108,84	364	50	0.000138299800372	0.002658791738064658	0.069,0.068,0.055	0.119,0.103,0.089	-0.04
211	"ENSG00000128944"	"ENSG00000128944"	chr15	+	40387158	40387218	40387158	40387206	40389505	40389611	211	0,0,0	42,37,58	0,3,0	33,41,20	62	50	1	1.0	0.0,0.0,0.0	0.0,0.056,0.0	-0.019
212	"ENSG00000130159"	"ENSG00000130159"	chr19	-	11507701	11508048	11507990	11508048	11507456	11507562	212	382,362,246	7,2,0	585,255,345	0,0,0	339	50	0.00499357875517	0.040919858202916	0.889,0.964,1.0	1.0,1.0,1.0	-0.049
213	"ENSG00000100410"	"ENSG00000100410"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614	213	19,11,10	168,122,113	19,22,9	154,84,70	154	50	0.0373067077991	0.17612726120659306	0.035,0.028,0.028	0.039,0.078,0.04	-0.022
214	"ENSG00000162004"	"ENSG00000162004"	chr16	-	725412	725580	725445	725580	725236	725293	214	23,12,12	0,2,0	9,12,6	0,0,0	83	50	1	1.0	1.0,0.783,1.0	1.0,1.0,1.0	-0.072
215	"ENSG00000213339"	"ENSG00000213339"	chr19	+	10701949	10702254	10701949	10702018	10707301	10707380	215	878,586,548	0,0,1	1277,729,736	13,0,0	286	50	0.0501323858411	0.21907165867549175	1.0,1.0,0.99	0.945,1.0,1.0	0.015
216	"ENSG00000213339"	"ENSG00000213339"	chr19	+	10712160	10712628	10712160	10712299	10712757	10712867	216	2176,1538,1248	0,1,1	3204,1964,1796	0,0,0	379	50	1	1.0	1.0,0.995,0.994	1.0,1.0,1.0	-0.004
217	"ENSG00000129353"	"ENSG00000129353"	chr19	+	10625519	10625670	10625519	10625549	10626252	10626301	217	249,221,218	0,0,1	410,168,119	0,0,0	171	50	1	1.0	1.0,1.0,0.985	1.0,1.0,1.0	-0.005
218	"ENSG00000129353"	"ENSG00000129353"	chr19	+	10634755	10635073	10634755	10634887	10635162	10635255	218	774,440,414	0,1,0	895,442,325	0,0,0	236	50	1	1.0	1.0,0.989,1.0	1.0,1.0,1.0	-0.004
219	"ENSG00000065989"	"ENSG00000065989"	chr19	+	10461525	10461999	10461525	10461680	10463792	10463975	219	88,49,47	0,0,1	160,68,87	0,0,0	369	50	1	1.0	1.0,1.0,0.864	1.0,1.0,1.0	-0.045
220	"ENSG00000127445"	"ENSG00000127445"	chr19	+	9849089	9849311	9849089	9849201	9849532	9849682	220	228,348,298	0,3,8	303,259,179	7,12,3	160	50	0.0114251415883	0.07525764355951003	1.0,0.973,0.921	0.931,0.871,0.949	0.048
221	"ENSG00000198258"	"ENSG00000198258"	chr19	+	9827891	9828064	9827891	9827984	9828326	9828393	221	184,370,324	964,1109,988	167,296,202	765,846,609	130	50	0.593771655154	1.0	0.068,0.114,0.112	0.077,0.119,0.113	-0.005
222	"ENSG00000171469"	"ENSG00000171469"	chr19	-	9617044	9617171	9617048	9617171	9614020	9614103	222	123,47,41	0,0,0	97,35,48	0,0,2	54	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.957	0.014
223	"ENSG00000171469"	"ENSG00000171469"	chr19	-	9620915	9621231	9621161	9621231	9619431	9619582	223	89,60,40	44,26,20	45,42,32	58,40,42	296	50	3.21864017194e-06	0.00019227904847589388	0.255,0.28,0.253	0.116,0.151,0.114	0.136
224	"ENSG00000181143"	"ENSG00000181143"	chr19	-	8858585	8858751	8858599	8858751	8858203	8858271	224	6,7,9	305,408,272	0,2,1	48,41,12	64	50	0.310920061778	0.7903067705751554	0.015,0.013,0.025	0.0,0.037,0.061	-0.015
225	"ENSG00000162585"	"ENSG00000162585"	chr1	-	2198753	2201225	2201049	2201225	2198006	2198142	225	107,56,52	9,3,2	94,107,160	7,10,19	2346	50	0.271143753563	0.7227234083361563	0.202,0.285,0.357	0.223,0.186,0.152	0.094
226	"ENSG00000133116"	"ENSG00000133116"	chr13	+	33055046	33055365	33055046	33055315	33060678	33061780	226	5,2,3	14,5,14	0,1,0	0,0,2	100	50	1	1.0	0.152,0.167,0.097	NA,1.0,0.0	-0.361
227	"ENSG00000135698"	"ENSG00000135698"	chr16	-	82164081	82164194	82164114	82164194	82151423	82151514	227	300,147,183	0,0,3	259,94,108	0,1,0	83	50	1	1.0	1.0,1.0,0.974	1.0,0.983,1.0	-0.003
229	"ENSG00000251369"	"ENSG00000251369"	chr19	-	57543650	57544583	57544236	57544583	57541839	57543243	229	258,131,72	7,0,0	335,173,140	0,1,4	636	50	0.242610341588	0.6767631389956328	0.743,1.0,1.0	1.0,0.932,0.733	0.026
230	"ENSG00000125730"	"ENSG00000125730"	chr19	-	6679381	6679496	6679406	6679496	6679124	6679208	230	49,7,3	1644,428,510	36,16,24	2406,1123,1511	75	50	0.0989296124577	0.35788276786114237	0.019,0.011,0.004	0.01,0.009,0.01	0.002
233	"ENSG00000003509"	"ENSG00000003509"	chr2	+	37237756	37237867	37237756	37237835	37241577	37241637	233	146,68,63	3,0,3	162,56,46	0,9,4	82	50	0.0402837772645	0.18536248063523397	0.967,1.0,0.928	1.0,0.791,0.875	0.076
234	"ENSG00000003509"	"ENSG00000003509"	chr2	+	37241577	37241791	37241577	37241637	37242634	37242693	234	247,117,104	0,0,1	340,81,102	0,0,0	204	50	1	1.0	1.0,1.0,0.962	1.0,1.0,1.0	-0.013
235	"ENSG00000003509"	"ENSG00000003509"	chr2	+	37241577	37241791	37241577	37241637	37243862	37243973	235	221,112,83	1,5,2	280,77,93	0,6,3	204	50	0.843064529898	1.0	0.982,0.846,0.91	1.0,0.759,0.884	0.032
236	"ENSG00000125656"	"ENSG00000125656"	chr19	+	6362445	6362542	6362445	6362525	6364451	6364639	236	200,122,136	0,0,0	171,128,100	4,2,2	67	50	0.353868108985	0.8514951372451562	1.0,1.0,1.0	0.97,0.979,0.974	0.026
237	"ENSG00000178467"	"ENSG00000178467"	chr3	+	49001437	49001628	49001437	49001562	49002499	49002596	237	364,255,235	16,5,1	475,259,138	9,13,3	116	50	0.649899242648	1.0	0.907,0.956,0.99	0.958,0.896,0.952	0.016
238	"ENSG00000178467"	"ENSG00000178467"	chr3	+	49002499	49006187	49002499	49002596	49006686	49007115	238	3847,2679,1995	1,1,2	5823,3067,2050	0,0,3	3641	50	0.767704468951	1.0	0.981,0.974,0.932	1.0,1.0,0.904	-0.006
242	"ENSG00000105519"	"ENSG00000105519"	chr19	+	5914939	5915146	5914939	5915065	5915220	5915877	242	219,250,230	5,17,18	369,305,237	22,6,13	131	50	0.371020933277	0.8776374406859544	0.944,0.849,0.83	0.865,0.951,0.874	-0.022
243	"ENSG00000196365"	"ENSG00000196365"	chr19	-	5711770	5712002	5711818	5712002	5708341	5708403	243	275,214,148	4,1,1	228,188,110	0,4,0	98	50	0.687336504231	1.0	0.972,0.991,0.987	1.0,0.96,1.0	-0.003
244	"ENSG00000167664"	"ENSG00000167664"	chr19	-	4294566	4294680	4294578	4294680	4292231	4292885	244	0,0,1	1,0,0	0,1,0	0,0,0	62	50	1	1.0	0.0,NA,1.0	NA,1.0,NA	-0.5
245	"ENSG00000198208"	"ENSG00000198208"	chr14	-	74909100	74910148	74909542	74910148	74908849	74908932	245	4,22,16	0,0,0	49,25,24	0,0,1	492	50	1	1.0	1.0,1.0,1.0	1.0,1.0,0.709	0.097
246	"ENSG00000198208"	"ENSG00000198208"	chr14	-	74921977	74922485	74922340	74922485	74921276	74921561	246	11,37,8	0,0,0	30,40,15	0,2,0	413	50	1	1.0	1.0,1.0,1.0	1.0,0.708,1.0	0.097
247	"ENSG00000105298"	"ENSG00000105298"	chr19	-	3614385	3614589	3614396	3614589	3613463	3613586	247	19,16,3	25,24,37	4,6,6	11,25,15	61	50	0.473109712703	1.0	0.384,0.353,0.062	0.23,0.164,0.247	0.053
251	"ENSG00000136518"	"ENSG00000136518"	chr3	+	179562922	179563117	179562922	179562973	179569823	179569900	251	307,397,328	109,82,36	326,338,234	48,61,39	194	50	0.373717871659	0.8826144975299282	0.421,0.555,0.701	0.636,0.588,0.607	-0.051
252	"ENSG00000136518"	"ENSG00000136518"	chr3	+	179574369	179574501	179574369	179574467	179576216	179576311	252	0,3,4	132,94,93	37,3,8	109,112,55	84	50	7.35321825651e-09	2.736622727797805e-06	0.0,0.019,0.025	0.168,0.016,0.08	-0.073
253	"ENSG00000099840"	"ENSG00000099840"	chr19	+	2097928	2098127	2097928	2097955	2098286	2098334	253	307,215,177	2,0,3	64,59,49	0,0,0	222	50	0.5539222433	1.0	0.972,1.0,0.93	1.0,1.0,1.0	-0.033
254	"ENSG00000123384"	"ENSG00000123384"	chr12	+	57201779	57201947	57201779	57201905	57202420	57202537	254	0,0,2	159,108,118	0,0,0	397,144,232	92	50	1	1.0	0.0,0.0,0.009	0.0,0.0,0.0	0.003
255	"ENSG00000167785"	"ENSG00000167785"	chr19	-	8821441	8822091	8822002	8822091	8821179	8821306	255	947,403,256	36,14,7	914,355,334	61,20,22	611	50	0.00133766501604	0.015344328417670718	0.683,0.702,0.75	0.551,0.592,0.554	0.146
256	"ENSG00000170325"	"ENSG00000170325"	chr11	-	129912084	129912225	129912123	129912225	129910475	129910656	256	65,26,23	16,3,6	91,46,56	9,7,3	89	50	0.0293256903803	0.1477518402960548	0.695,0.83,0.683	0.85,0.787,0.913	-0.114
257	"ENSG00000064666"	"ENSG00000064666"	chr19	+	1032558	1032669	1032558	1032663	1036129	1036246	257	98,49,29	6,8,11	140,52,24	1,4,11	56	50	0.199119568331	0.5900915674626716	0.936,0.845,0.702	0.992,0.921,0.661	-0.03
258	"ENSG00000064666"	"ENSG00000064666"	chr19	+	1032558	1032696	1032558	1032663	1036129	1036246	258	521,709,357	6,8,11	771,654,337	1,4,11	83	50	0.0838498280682	0.320252802939787	0.981,0.982,0.951	0.998,0.99,0.949	-0.008
259	"ENSG00000064666"	"ENSG00000064666"	chr19	+	1032558	1032696	1032558	1032669	1036129	1036246	259	438,671,330	15,11,2	660,614,317	29,12,4	77	50	0.130197946251	0.43653455552324777	0.95,0.975,0.991	0.937,0.971,0.981	0.009
260	"ENSG00000175221"	"ENSG00000175221"	chr19	-	868410	868499	868415	868499	867962	868251	260	6,5,6	8,11,4	0,15,10	0,12,6	55	50	1	1.0	0.405,0.292,0.577	NA,0.532,0.602	-0.142
261	"ENSG00000070423"	"ENSG00000070423"	chr19	-	651610	651855	651691	651855	650233	650296	261	176,320,281	9,10,10	158,205,187	0,10,5	131	50	0.245510860754	0.6822971400917013	0.882,0.924,0.915	1.0,0.887,0.935	-0.034
262	"ENSG00000267673"	"ENSG00000267673"	chr19	-	10315851	10316015	10315969	10316015	10315704	10315759	262	28,19,26	2,2,0	58,35,23	14,0,0	168	50	0.30350758141	0.7781084147973939	0.806,0.739,1.0	0.552,1.0,1.0	-0.002
263	"ENSG00000008710"	"ENSG00000008710"	chr16	-	2103104	2103895	2103265	2103895	2102813	2102970	263	0,0,1	64,27,26	0,0,0	97,85,58	211	50	1	1.0	0.0,0.0,0.009	0.0,0.0,0.0	0.003
264	"ENSG00000008710"	"ENSG00000008710"	chr16	-	2103104	2103895	2103431	2103895	2102813	2102970	264	233,117,91	0,4,1	313,208,166	0,1,0	377	50	0.120380185538	0.41183930671120367	1.0,0.795,0.923	1.0,0.965,1.0	-0.082
266	"ENSG00000008710"	"ENSG00000008710"	chr16	-	2103265	2103895	2103431	2103895	2102813	2102970	266	297,144,116	0,4,1	410,293,224	0,1,0	216	50	0.639921471222	1.0	1.0,0.893,0.964	1.0,0.985,1.0	-0.043
270	"ENSG00000166482"	"ENSG00000166482"	chr17	-	19387040	19387190	19387149	19387190	19386309	19386464	270	54,19,10	3,0,0	87,36,31	0,2,0	159	50	0.709753619865	1.0	0.85,1.0,1.0	1.0,0.85,1.0	0.0
271	"ENSG00000166482"	"ENSG00000166482"	chr17	-	19387040	19387190	19387149	19387190	19386759	19386838	271	66,20,10	253,90,78	100,38,33	525,225,248	159	50	0.12458010206	0.42272313235587256	0.076,0.065,0.039	0.057,0.05,0.04	0.011
277	"ENSG00000157470"	"ENSG00000157470"	chr15	+	59458549	59458646	59458549	59458617	59459932	59460206	277	25,6,10	0,1,0	1,4,6	0,0,1	79	50	1	1.0	1.0,0.792,1.0	1.0,1.0,0.792	0.0
279	"ENSG00000101544"	"ENSG00000101544"	chr18	+	80117529	80117650	80117529	80117584	80133102	80133192	279	147,72,77	9,0,0	163,53,69	0,0,1	116	50	0.00550981667799	0.044256908783998815	0.876,1.0,1.0	1.0,1.0,0.967	-0.03
280	"ENSG00000131196"	"ENSG00000131196"	chr18	+	79450953	79451126	79450953	79451041	79451675	79451816	280	174,101,138	12,2,6	197,95,120	0,2,2	135	50	8.73081663353e-05	0.0019593882957459788	0.843,0.949,0.895	1.0,0.946,0.957	-0.072
281	"ENSG00000131196"	"ENSG00000131196"	chr18	+	79486247	79486937	79486247	79486630	79527527	79529323	281	70,34,44	17,1,4	149,53,47	0,7,3	357	50	0.0989666856938	0.35788276786114237	0.366,0.826,0.606	1.0,0.515,0.687	-0.135
283	"ENSG00000123213"	"ENSG00000123213"	chr5	+	65792453	65792655	65792453	65792601	65809514	65809701	283	49,35,36	0,1,0	22,60,39	13,1,0	104	50	0.00105327665021	0.012644982580209298	1.0,0.944,1.0	0.449,0.966,1.0	0.176
284	"ENSG00000055483"	"ENSG00000055483"	chr17	-	78836110	78836372	78836261	78836372	78835279	78835501	284	565,196,209	8,3,1	676,223,190	0,0,2	201	50	0.00269610096742	0.025559465323817455	0.946,0.942,0.981	1.0,1.0,0.959	-0.03
286	"ENSG00000072682"	"ENSG00000072682"	chr5	-	132226696	132227221	132226931	132227221	132218544	132218644	286	58,53,31	4,12,3	56,25,20	2,4,1	285	50	0.195181719579	0.5826748393314264	0.718,0.437,0.644	0.831,0.523,0.778	-0.111
287	"ENSG00000072682"	"ENSG00000072682"	chr5	-	132226696	132227221	132227085	132227221	132218544	132218644	287	136,104,56	87,72,74	112,54,49	36,46,12	439	50	0.00706631757809	0.05277286672867883	0.151,0.141,0.079	0.262,0.118,0.317	-0.109
288	"ENSG00000072682"	"ENSG00000072682"	chr5	-	132226931	132227221	132227085	132227221	132218544	132218644	288	82,63,28	87,72,74	58,33,30	36,46,12	204	50	0.018781353424	0.10726026137031201	0.188,0.177,0.085	0.283,0.15,0.38	-0.121
290	"ENSG00000151067"	"ENSG00000151067"	chr12	+	2634296	2634380	2634296	2634374	2651639	2651768	290	0,0,3	0,0,0	0,1,2	0,1,1	56	50	1	1.0	NA,NA,1.0	NA,0.472,0.641	0.444
291	"ENSG00000169851"	"ENSG00000169851"	chr4	+	30920152	30920369	30920152	30920345	30950119	30950215	291	21,11,7	4,0,0	17,15,6	0,0,0	74	50	0.262533145178	0.708871237221855	0.78,1.0,1.0	1.0,1.0,1.0	-0.073
293	"ENSG00000166845"	"ENSG00000166845"	chr18	+	54361642	54362431	54361642	54361948	54362770	54362921	293	80,28,25	0,0,3	91,51,28	0,1,0	533	50	0.269256860778	0.7209239449847409	1.0,1.0,0.439	1.0,0.827,1.0	-0.129
296	"ENSG00000084636"	"ENSG00000084636"	chr1	-	31656097	31656444	31656399	31656444	31655313	31655502	296	2421,843,555	839,423,304	2779,933,855	774,377,407	352	50	0.11404972134	0.39730581552608424	0.291,0.221,0.206	0.338,0.26,0.23	-0.037
297	"ENSG00000084636"	"ENSG00000084636"	chr1	-	31665503	31665618	31665582	31665618	31665171	31665234	297	208,88,117	688,467,433	73,50,136	900,434,470	129	50	3.06076327061e-06	0.00019018210963832164	0.105,0.068,0.095	0.03,0.043,0.101	0.031
